t,E_tot,E_x,E_y,E_weak,proj_bx,P_tau,W_tau,C_vx_bx,C_bx_wx,C_vy_by,C_by_wy,D_bx,D_by,Tau_vx,Tau_vy,Tau_bx,Tau_by
6.63000000e-01,4.34046600e-08,4.34046600e-08,1.41966394e-24,4.27863775e-08,2.75626033e-08,-3.87568808e-11,-1.72284409e-12,-1.65667346e-10,-4.29407078e-09,-4.24722736e-24,-3.09671060e-23,-6.05892243e-10,-2.52003384e-24,-3.87568808e-11,-1.28136739e-24,0.00000000e+00,0.00000000e+00
6.64000000e-01,4.34139591e-08,4.34139591e-08,1.49124659e-24,4.27811941e-08,2.77206363e-08,-3.96094362e-11,-1.76245352e-12,-1.69536125e-10,-4.39392680e-09,-4.46076916e-24,-3.25211080e-23,-6.19966468e-10,-2.64630906e-24,-3.96094362e-11,-1.34451115e-24,0.00000000e+00,0.00000000e+00
6.65000000e-01,4.34234746e-08,4.34234746e-08,1.56641148e-24,4.27758902e-08,2.78802133e-08,-4.05568563e-11,-1.80301038e-12,-1.73494584e-10,-4.49609239e-09,-4.68496805e-24,-3.41525259e-23,-6.34365842e-10,-2.77886629e-24,-4.05568563e-11,-1.41074759e-24,0.00000000e+00,0.00000000e+00
6.66000000e-01,4.34332113e-08,4.34332113e-08,1.64533661e-24,4.27704629e-08,2.80413521e-08,-4.14498219e-11,-1.84446020e-12,-1.77544792e-10,-4.60062075e-09,-4.92035223e-24,-3.58651904e-23,-6.49097847e-10,-2.91801597e-24,-4.14498219e-11,-1.48022733e-24,0.00000000e+00,0.00000000e+00
6.67000000e-01,4.34431745e-08,4.34431745e-08,1.72820878e-24,4.27649095e-08,2.82040704e-08,-4.24403165e-11,-1.88690052e-12,-1.81688865e-10,-4.70756629e-09,-5.16747588e-24,-3.76631202e-23,-6.64170138e-10,-3.06408376e-24,-4.24403165e-11,-1.55310830e-24,0.00000000e+00,0.00000000e+00
6.68000000e-01,4.34533694e-08,4.34533694e-08,1.81522399e-24,4.27592270e-08,2.83683864e-08,-4.33755847e-11,-1.93027610e-12,-1.85928967e-10,-4.81698470e-09,-5.42692051e-24,-3.95505317e-23,-6.79590546e-10,-3.21741134e-24,-4.33755847e-11,-1.62955606e-24,0.00000000e+00,0.00000000e+00
6.69000000e-01,4.34638013e-08,4.34638013e-08,1.90658794e-24,4.27534124e-08,2.85343182e-08,-4.44111294e-11,-1.97468723e-12,-1.90267313e-10,-4.92893290e-09,-5.69929620e-24,-4.15318486e-23,-6.95367080e-10,-3.37835713e-24,-4.44111294e-11,-1.70974421e-24,0.00000000e+00,0.00000000e+00
6.70000000e-01,4.34744757e-08,4.34744757e-08,2.00251645e-24,4.27474627e-08,2.87018844e-08,-4.53906805e-11,-2.02007791e-12,-1.94706169e-10,-5.04346917e-09,-5.98524309e-24,-4.36117117e-23,-7.11507935e-10,-3.54729717e-24,-4.53906805e-11,-1.79385474e-24,0.00000000e+00,0.00000000e+00
6.71000000e-01,4.34853983e-08,4.34853983e-08,2.10323599e-24,4.27413748e-08,2.88711037e-08,-4.64733418e-11,-2.06655125e-12,-1.99247851e-10,-5.16065308e-09,-6.28543279e-24,-4.57949899e-23,-7.28021492e-10,-3.72462592e-24,-4.64733418e-11,-1.88207846e-24,0.00000000e+00,0.00000000e+00
6.72000000e-01,4.34965747e-08,4.34965747e-08,2.20898419e-24,4.27351454e-08,2.90419948e-08,-4.74992484e-11,-2.11405050e-12,-2.03894730e-10,-5.28054561e-09,-6.60056993e-24,-4.80867910e-23,-7.44916327e-10,-3.91075721e-24,-4.74992484e-11,-1.97461542e-24,0.00000000e+00,0.00000000e+00
6.73000000e-01,4.35080108e-08,4.35080108e-08,2.32001040e-24,4.27287714e-08,2.92145770e-08,-4.86311880e-11,-2.16268169e-12,-2.08649232e-10,-5.40320911e-09,-6.93139380e-24,-5.04924738e-23,-7.62201209e-10,-4.10612513e-24,-4.86311880e-11,-2.07167533e-24,0.00000000e+00,0.00000000e+00
6.74000000e-01,4.35197127e-08,4.35197127e-08,2.43657624e-24,4.27222493e-08,2.93888695e-08,-4.97056190e-11,-2.21238731e-12,-2.13513836e-10,-5.52870738e-09,-7.27868001e-24,-5.30176599e-23,-7.79885111e-10,-4.31118507e-24,-4.97056190e-11,-2.17347807e-24,0.00000000e+00,0.00000000e+00
6.75000000e-01,4.35316864e-08,4.35316864e-08,2.55895623e-24,4.27155757e-08,2.95648918e-08,-5.08890982e-11,-2.26327641e-12,-2.18491082e-10,-5.65710567e-09,-7.64324229e-24,-5.56682466e-23,-7.97977211e-10,-4.52641474e-24,-5.08890982e-11,-2.28025414e-24,0.00000000e+00,0.00000000e+00
6.76000000e-01,4.35439383e-08,4.35439383e-08,2.68743840e-24,4.27087471e-08,2.97426639e-08,-5.20143235e-11,-2.31529073e-12,-2.23583564e-10,-5.78847074e-09,-8.02593435e-24,-5.84504208e-23,-8.16486899e-10,-4.75231524e-24,-5.20143235e-11,-2.39224519e-24,0.00000000e+00,0.00000000e+00
6.77000000e-01,4.35564748e-08,4.35564748e-08,2.82232497e-24,4.27017601e-08,2.99222055e-08,-5.32517076e-11,-2.36854244e-12,-2.28793940e-10,-5.92287088e-09,-8.42765180e-24,-6.13706724e-23,-8.35423777e-10,-4.98941221e-24,-5.32517076e-11,-2.50970455e-24,0.00000000e+00,0.00000000e+00
6.78000000e-01,4.35693024e-08,4.35693024e-08,2.96393302e-24,4.26946108e-08,3.01035370e-08,-5.44301026e-11,-2.42297254e-12,-2.34124924e-10,-6.06037593e-09,-8.84933425e-24,-6.44358097e-23,-8.54797672e-10,-5.23825706e-24,-5.44301026e-11,-2.63289781e-24,0.00000000e+00,0.00000000e+00
6.79000000e-01,4.35824279e-08,4.35824279e-08,3.11259523e-24,4.26872955e-08,3.02866788e-08,-5.57238662e-11,-2.47869641e-12,-2.39579298e-10,-6.20105737e-09,-9.29196742e-24,-6.76529747e-23,-8.74618633e-10,-5.49942816e-24,-5.57238662e-11,-2.76210337e-24,0.00000000e+00,0.00000000e+00
6.80000000e-01,4.35958582e-08,4.35958582e-08,3.26866064e-24,4.26798105e-08,3.04716516e-08,-5.69579168e-11,-2.53565433e-12,-2.45159903e-10,-6.34498828e-09,-9.75658540e-24,-7.10296591e-23,-8.94896940e-10,-5.77353220e-24,-5.69579168e-11,-2.89761311e-24,0.00000000e+00,0.00000000e+00
6.81000000e-01,4.36096002e-08,4.36096002e-08,3.43249549e-24,4.26721517e-08,3.06584762e-08,-5.83106482e-11,-2.59396497e-12,-2.50869648e-10,-6.49224345e-09,-1.02442730e-23,-7.45737219e-23,-9.15643110e-10,-6.06120556e-24,-5.83106482e-11,-3.03973300e-24,0.00000000e+00,0.00000000e+00
6.82000000e-01,4.36236613e-08,4.36236613e-08,3.60448397e-24,4.26643152e-08,3.08471739e-08,-5.96029558e-11,-2.65356793e-12,-2.56711508e-10,-6.64289937e-09,-1.07561683e-23,-7.82934068e-23,-9.36867901e-10,-6.36311575e-24,-5.96029558e-11,-3.18878378e-24,0.00000000e+00,0.00000000e+00
6.83000000e-01,4.36380487e-08,4.36380487e-08,3.78502918e-24,4.26562969e-08,3.10377660e-08,-6.10173629e-11,-2.71458529e-12,-2.62688527e-10,-6.79703429e-09,-1.12934650e-23,-8.21973611e-23,-9.58582316e-10,-6.67996290e-24,-6.10173629e-11,-3.34510168e-24,0.00000000e+00,0.00000000e+00
6.84000000e-01,4.36527701e-08,4.36527701e-08,3.97455403e-24,4.26480926e-08,3.12302741e-08,-6.23706499e-11,-2.77695594e-12,-2.68803818e-10,-6.95472825e-09,-1.18574155e-23,-8.62946554e-23,-9.80797613e-10,-7.01248141e-24,-6.23706499e-11,-3.50903917e-24,0.00000000e+00,0.00000000e+00
6.85000000e-01,4.36678330e-08,4.36678330e-08,4.17350220e-24,4.26396979e-08,3.14247202e-08,-6.38495650e-11,-2.84080551e-12,-2.75060566e-10,-7.11606313e-09,-1.24493336e-23,-9.05948042e-23,-1.00352531e-09,-7.36144155e-24,-6.38495650e-11,-3.68096574e-24,0.00000000e+00,0.00000000e+00
6.86000000e-01,4.36832455e-08,4.36832455e-08,4.38233914e-24,4.26311086e-08,3.16211264e-08,-6.52666805e-11,-2.90607219e-12,-2.81462028e-10,-7.28112270e-09,-1.30705973e-23,-9.51077874e-23,-1.02677718e-09,-7.72765124e-24,-6.52666805e-11,-3.86126869e-24,0.00000000e+00,0.00000000e+00
6.87000000e-01,4.36990155e-08,4.36990155e-08,4.60155318e-24,4.26223200e-08,3.18195150e-08,-6.68130667e-11,-2.97288525e-12,-2.88011538e-10,-7.44999263e-09,-1.37226522e-23,-9.98440731e-23,-1.05056527e-09,-8.11195788e-24,-6.68130667e-11,-4.05035402e-24,0.00000000e+00,0.00000000e+00
6.88000000e-01,4.37151513e-08,4.37151513e-08,4.83165659e-24,4.26133276e-08,3.20199086e-08,-6.82969919e-11,-3.04118225e-12,-2.94712506e-10,-7.62276057e-09,-1.44070147e-23,-1.04814641e-22,-1.07490192e-09,-8.51525024e-24,-6.82969919e-11,-4.24864733e-24,0.00000000e+00,0.00000000e+00
6.89000000e-01,4.37316614e-08,4.37316614e-08,5.07318679e-24,4.26041268e-08,3.22223303e-08,-6.99139487e-11,-3.11109619e-12,-3.01568417e-10,-7.79951620e-09,-1.51252754e-23,-1.10031009e-22,-1.09979973e-09,-8.93846052e-24,-6.99139487e-11,-4.45659472e-24,0.00000000e+00,0.00000000e+00
6.90000000e-01,4.37485544e-08,4.37485544e-08,5.32670757e-24,4.25947125e-08,3.24268031e-08,-7.14678036e-11,-3.18256400e-12,-3.08582841e-10,-7.98035121e-09,-1.58791027e-23,-1.15505255e-22,-1.12527159e-09,-9.38256640e-24,-7.14678036e-11,-4.67466381e-24,0.00000000e+00,0.00000000e+00
6.91000000e-01,4.37658392e-08,4.37658392e-08,5.59281036e-24,4.25850801e-08,3.26333504e-08,-7.31585736e-11,-3.25572257e-12,-3.15759427e-10,-8.16535944e-09,-1.66702468e-23,-1.21250049e-22,-1.15133070e-09,-9.84859330e-24,-7.31585736e-11,-4.90334478e-24,0.00000000e+00,0.00000000e+00
6.92000000e-01,4.37835247e-08,4.37835247e-08,5.87211558e-24,4.25752244e-08,3.28419959e-08,-7.47856231e-11,-3.33050819e-12,-3.23101908e-10,-8.35463685e-09,-1.75005433e-23,-1.27278681e-22,-1.17799056e-09,-1.03376167e-23,-7.47856231e-11,-5.14315142e-24,0.00000000e+00,0.00000000e+00
6.93000000e-01,4.38016203e-08,4.38016203e-08,6.16527407e-24,4.25651402e-08,3.30527636e-08,-7.65535981e-11,-3.40706179e-12,-3.30614104e-10,-8.54828163e-09,-1.83719177e-23,-1.33605088e-22,-1.20526498e-09,-1.08507644e-23,-7.65535981e-11,-5.39462228e-24,0.00000000e+00,0.00000000e+00
6.94000000e-01,4.38201354e-08,4.38201354e-08,6.47296858e-24,4.25548223e-08,3.32656777e-08,-7.82572588e-11,-3.48531905e-12,-3.38299921e-10,-8.74639420e-09,-1.92863897e-23,-1.40243888e-22,-1.23316806e-09,-1.13892195e-23,-7.82572588e-11,-5.65832188e-24,0.00000000e+00,0.00000000e+00
6.95000000e-01,4.38390796e-08,4.38390796e-08,6.79591528e-24,4.25442654e-08,3.34807627e-08,-8.01059871e-11,-3.56542504e-12,-3.46163356e-10,-8.94907729e-09,-2.02460777e-23,-1.47210413e-22,-1.26171427e-09,-1.19542224e-23,-8.01059871e-11,-5.93484192e-24,0.00000000e+00,0.00000000e+00
6.96000000e-01,4.38584629e-08,4.38584629e-08,7.13486543e-24,4.25334638e-08,3.36980433e-08,-8.18898343e-11,-3.64731487e-12,-3.54208497e-10,-9.15643600e-09,-2.12532035e-23,-1.54520743e-22,-1.29091837e-09,-1.25470744e-23,-8.18898343e-11,-6.22480260e-24,0.00000000e+00,0.00000000e+00
6.97000000e-01,4.38782954e-08,4.38782954e-08,7.49060708e-24,4.25224120e-08,3.39175447e-08,-8.38230277e-11,-3.73113790e-12,-3.62439525e-10,-9.36857781e-09,-2.23100976e-23,-1.62191742e-22,-1.32079548e-09,-1.31691398e-23,-8.38230277e-11,-6.52885398e-24,0.00000000e+00,0.00000000e+00
6.98000000e-01,4.38985875e-08,4.38985875e-08,7.86396686e-24,4.25111042e-08,3.41392922e-08,-8.56908028e-11,-3.81682870e-12,-3.70860720e-10,-9.58561271e-09,-2.34192042e-23,-1.70241098e-22,-1.35136107e-09,-1.38218498e-23,-8.56908028e-11,-6.84767744e-24,0.00000000e+00,0.00000000e+00
6.99000000e-01,4.39193497e-08,4.39193497e-08,8.25581186e-24,4.24995344e-08,3.43633114e-08,-8.77123443e-11,-3.90454105e-12,-3.79476458e-10,-9.80765317e-09,-2.45830870e-23,-1.78687361e-22,-1.38263095e-09,-1.45067049e-23,-8.77123443e-11,-7.18198713e-24,0.00000000e+00,0.00000000e+00
7.00000000e-01,4.39405929e-08,4.39405929e-08,8.66705157e-24,4.24876967e-08,3.45896282e-08,-8.96679625e-11,-3.99420901e-12,-3.88291214e-10,-1.00348143e-08,-2.58044348e-23,-1.87549984e-22,-1.41462131e-09,-1.52252789e-23,-8.96679625e-11,-7.53253160e-24,0.00000000e+00,0.00000000e+00
7.01000000e-01,4.39623282e-08,4.39623282e-08,9.09864000e-24,4.24755848e-08,3.48182689e-08,-9.17819141e-11,-4.08599092e-12,-3.97309569e-10,-1.02672137e-08,-2.70860676e-23,-1.96849370e-22,-1.44734868e-09,-1.59792224e-23,-9.17819141e-11,-7.90009539e-24,0.00000000e+00,0.00000000e+00
7.02000000e-01,4.39845670e-08,4.39845670e-08,9.55157780e-24,4.24631925e-08,3.50492599e-08,-9.38294724e-11,-4.17982040e-12,-4.06536206e-10,-1.05049719e-08,-2.84309432e-23,-2.06606915e-22,-1.48083001e-09,-1.67702659e-23,-9.38294724e-11,-8.28550082e-24,0.00000000e+00,0.00000000e+00
7.03000000e-01,4.40073208e-08,4.40073208e-08,1.00269146e-23,4.24505132e-08,3.52826281e-08,-9.60400835e-11,-4.27586048e-12,-4.15975919e-10,-1.07482119e-08,-2.98421634e-23,-2.16845059e-22,-1.51508261e-09,-1.76002246e-23,-9.60400835e-11,-8.68960972e-24,0.00000000e+00,0.00000000e+00
7.04000000e-01,4.40306015e-08,4.40306015e-08,1.05257512e-23,4.24375404e-08,3.55184006e-08,-9.81838691e-11,-4.37404435e-12,-4.25633609e-10,-1.09970599e-08,-3.13229814e-23,-2.27587333e-22,-1.55012419e-09,-1.84710016e-23,-9.81838691e-11,-9.11332542e-24,0.00000000e+00,0.00000000e+00
7.05000000e-01,4.40544213e-08,4.40544213e-08,1.10492423e-23,4.24242673e-08,3.57566049e-08,-1.00495585e-10,-4.47453993e-12,-4.35514291e-10,-1.12516447e-08,-3.28768093e-23,-2.38858415e-22,-1.58597288e-09,-1.93845930e-23,-1.00495585e-10,-9.55759464e-24,0.00000000e+00,0.00000000e+00
7.06000000e-01,4.40787926e-08,4.40787926e-08,1.15985990e-23,4.24106869e-08,3.59972686e-08,-1.02740084e-10,-4.57728002e-12,-4.45623093e-10,-1.15120981e-08,-3.45072252e-23,-2.50684186e-22,-1.62264721e-09,-2.03430916e-23,-1.02740084e-10,-1.00234096e-23,0.00000000e+00,0.00000000e+00
7.07000000e-01,4.41037281e-08,4.41037281e-08,1.21750917e-23,4.23967922e-08,3.62404199e-08,-1.05157555e-10,-4.68243757e-12,-4.55965264e-10,-1.17785550e-08,-3.62179817e-23,-2.63091783e-22,-1.66016614e-09,-2.13486923e-23,-1.05157555e-10,-1.05118104e-23,0.00000000e+00,0.00000000e+00
7.08000000e-01,4.41292409e-08,4.41292409e-08,1.27800525e-23,4.23825760e-08,3.64860871e-08,-1.07507462e-10,-4.78994503e-12,-4.66546171e-10,-1.20511533e-08,-3.80130144e-23,-2.76109668e-22,-1.69854908e-09,-2.24036964e-23,-1.07507462e-10,-1.10238867e-23,0.00000000e+00,0.00000000e+00
7.09000000e-01,4.41553441e-08,4.41553441e-08,1.34148787e-23,4.23680307e-08,3.67342989e-08,-1.10035552e-10,-4.89998059e-12,-4.77371305e-10,-1.23300342e-08,-3.98964504e-23,-2.89767683e-22,-1.73781586e-09,-2.35105171e-23,-1.10035552e-10,-1.15607810e-23,0.00000000e+00,0.00000000e+00
7.10000000e-01,4.41820515e-08,4.41820515e-08,1.40810361e-23,4.23531490e-08,3.69850843e-08,-1.12495781e-10,-5.01247637e-12,-4.88446282e-10,-1.26153420e-08,-4.18726180e-23,-3.04097125e-22,-1.77798677e-09,-2.46716852e-23,-1.12495781e-10,-1.21236903e-23,0.00000000e+00,0.00000000e+00
7.11000000e-01,4.42093769e-08,4.42093769e-08,1.47800614e-23,4.23379229e-08,3.72384728e-08,-1.15139579e-10,-5.12761595e-12,-4.99776848e-10,-1.29072244e-08,-4.39460562e-23,-3.19130813e-22,-1.81908258e-09,-2.58898540e-23,-1.15139579e-10,-1.27138695e-23,0.00000000e+00,0.00000000e+00
7.12000000e-01,4.42373347e-08,4.42373347e-08,1.55135669e-23,4.23223446e-08,3.74944939e-08,-1.17715269e-10,-5.24533122e-12,-5.11368881e-10,-1.32058323e-08,-4.61215250e-23,-3.34903159e-22,-1.86112453e-09,-2.71678059e-23,-1.17715269e-10,-1.33326333e-23,0.00000000e+00,0.00000000e+00
7.13000000e-01,4.42659392e-08,4.42659392e-08,1.62832431e-23,4.23064059e-08,3.77531777e-08,-1.20480100e-10,-5.36581132e-12,-5.23228393e-10,-1.35113204e-08,-4.84040159e-23,-3.51450251e-22,-1.90413433e-09,-2.85084583e-23,-1.20480100e-10,-1.39813598e-23,0.00000000e+00,0.00000000e+00
7.14000000e-01,4.42952056e-08,4.42952056e-08,1.70908632e-23,4.22900985e-08,3.80145547e-08,-1.23176630e-10,-5.48898795e-12,-5.35361534e-10,-1.38238467e-08,-5.07987636e-23,-3.68809927e-22,-1.94813421e-09,-2.99148704e-23,-1.23176630e-10,-1.46614932e-23,0.00000000e+00,0.00000000e+00
7.15000000e-01,4.43251490e-08,4.43251490e-08,1.79382867e-23,4.22734140e-08,3.82786554e-08,-1.26068063e-10,-5.61505601e-12,-5.47774595e-10,-1.41435728e-08,-5.33112572e-23,-3.87021867e-22,-1.99314689e-09,-3.13902498e-23,-1.26068063e-10,-1.53745471e-23,0.00000000e+00,0.00000000e+00
7.16000000e-01,4.43557849e-08,4.43557849e-08,1.88274638e-23,4.22563437e-08,3.85455110e-08,-1.28891063e-10,-5.74394707e-12,-5.60474012e-10,-1.44706642e-08,-5.59472529e-23,-4.06127677e-22,-2.03919564e-09,-3.29379597e-23,-1.28891063e-10,-1.61221075e-23,0.00000000e+00,0.00000000e+00
7.17000000e-01,4.43871295e-08,4.43871295e-08,1.97604397e-23,4.22388786e-08,3.88151529e-08,-1.31914923e-10,-5.87586200e-12,-5.73466368e-10,-1.48052900e-08,-5.87127868e-23,-4.26170982e-22,-2.08630423e-09,-3.45615265e-23,-1.31914923e-10,-1.69058368e-23,0.00000000e+00,0.00000000e+00
7.18000000e-01,4.44191989e-08,4.44191989e-08,2.07393592e-23,4.22210098e-08,3.90876128e-08,-1.34870282e-10,-6.01073228e-12,-5.86758398e-10,-1.51476232e-08,-6.16141885e-23,-4.47197528e-22,-2.13449699e-09,-3.62646476e-23,-1.34870282e-10,-1.77274770e-23,0.00000000e+00,0.00000000e+00
7.19000000e-01,4.44520099e-08,4.44520099e-08,2.17664715e-23,4.22027278e-08,3.93629229e-08,-1.38032665e-10,-6.14876494e-12,-6.00356989e-10,-1.54978409e-08,-6.46580951e-23,-4.69255279e-22,-2.18379880e-09,-3.80511999e-23,-1.38032665e-10,-1.85888535e-23,0.00000000e+00,0.00000000e+00
7.20000000e-01,4.44855795e-08,4.44855795e-08,2.28441357e-23,4.21840231e-08,3.96411156e-08,-1.41126548e-10,-6.28989149e-12,-6.14269188e-10,-1.58561242e-08,-6.78514663e-23,-4.92394529e-22,-2.23423513e-09,-3.99252481e-23,-1.41126548e-10,-1.94918795e-23,0.00000000e+00,0.00000000e+00
7.21000000e-01,4.45199253e-08,4.45199253e-08,2.39748253e-23,4.21648861e-08,3.99222240e-08,-1.44433829e-10,-6.43432532e-12,-6.28502205e-10,-1.62226582e-08,-7.12016001e-23,-5.16668012e-22,-2.28583202e-09,-4.18910539e-23,-1.44433829e-10,-2.04385598e-23,0.00000000e+00,0.00000000e+00
7.22000000e-01,4.45550651e-08,4.45550651e-08,2.51611343e-23,4.21453068e-08,4.02062811e-08,-1.47672684e-10,-6.58199800e-12,-6.43063411e-10,-1.65976325e-08,-7.47161487e-23,-5.42131018e-22,-2.33861610e-09,-4.39530857e-23,-1.47672684e-10,-2.14309952e-23,0.00000000e+00,0.00000000e+00
7.23000000e-01,4.45910172e-08,4.45910172e-08,2.64057832e-23,4.21252750e-08,4.04933206e-08,-1.51131534e-10,-6.73312954e-12,-6.57960350e-10,-1.69812409e-08,-7.84031360e-23,-5.68841520e-22,-2.39261461e-09,-4.61160281e-23,-1.51131534e-10,-2.24713875e-23,0.00000000e+00,0.00000000e+00
7.24000000e-01,4.46278002e-08,4.46278002e-08,2.77116245e-23,4.21047803e-08,4.07833766e-08,-1.54522109e-10,-6.88765165e-12,-6.73200738e-10,-1.73736816e-08,-8.22709756e-23,-5.96860303e-22,-2.44785544e-09,-4.83847931e-23,-1.54522109e-10,-2.35620437e-23,0.00000000e+00,0.00000000e+00
7.25000000e-01,4.46654334e-08,4.46654334e-08,2.90816496e-23,4.20838120e-08,4.10764834e-08,-1.58139507e-10,-7.04579115e-12,-6.88792466e-10,-1.77751575e-08,-8.63284893e-23,-6.26251099e-22,-2.50436708e-09,-5.07645303e-23,-1.58139507e-10,-2.47053815e-23,0.00000000e+00,0.00000000e+00
7.26000000e-01,4.47039363e-08,4.47039363e-08,3.05189953e-23,4.20623592e-08,4.13726757e-08,-1.61688864e-10,-7.20748002e-12,-7.04743609e-10,-1.81858759e-08,-9.05849272e-23,-6.57080726e-22,-2.56217870e-09,-5.32606386e-23,-1.61688864e-10,-2.59039344e-23,0.00000000e+00,0.00000000e+00
7.27000000e-01,4.47433289e-08,4.47433289e-08,3.20269511e-23,4.20404107e-08,4.16719888e-08,-1.65472109e-10,-7.37295213e-12,-7.21062425e-10,-1.86060490e-08,-9.50499881e-23,-6.89419243e-22,-2.62132014e-09,-5.58787784e-23,-1.65472109e-10,-2.71603571e-23,0.00000000e+00,0.00000000e+00
7.28000000e-01,4.47836316e-08,4.47836316e-08,3.36089660e-23,4.20179553e-08,4.19744583e-08,-1.69187637e-10,-7.54213976e-12,-7.37757361e-10,-1.90358941e-08,-9.97338413e-23,-7.23340102e-22,-2.68182190e-09,-5.86248841e-23,-1.69187637e-10,-2.84774318e-23,0.00000000e+00,0.00000000e+00
7.29000000e-01,4.48248655e-08,4.48248655e-08,3.52686571e-23,4.19949811e-08,4.22801200e-08,-1.73144365e-10,-7.71528413e-12,-7.54837060e-10,-1.94756330e-08,-1.04647149e-22,-7.58920313e-22,-2.74371521e-09,-6.15051773e-23,-1.73144365e-10,-2.98580735e-23,0.00000000e+00,0.00000000e+00
7.30000000e-01,4.48670520e-08,4.48670520e-08,3.70098169e-23,4.19714762e-08,4.25890105e-08,-1.77033797e-10,-7.89231793e-12,-7.72310361e-10,-1.99254929e-08,-1.09801091e-22,-7.96240616e-22,-2.80703198e-09,-6.45261804e-23,-1.77033797e-10,-3.13053369e-23,0.00000000e+00,0.00000000e+00
7.31000000e-01,4.49102130e-08,4.49102130e-08,3.88364220e-23,4.19474285e-08,4.29011665e-08,-1.81171998e-10,-8.07348992e-12,-7.90186307e-10,-2.03857062e-08,-1.15207389e-22,-8.35385659e-22,-2.87180488e-09,-6.76947315e-23,-1.81171998e-10,-3.28224231e-23,0.00000000e+00,0.00000000e+00
7.32000000e-01,4.49543709e-08,4.49543709e-08,4.07526426e-23,4.19228255e-08,4.32166252e-08,-1.85243423e-10,-8.25873335e-12,-8.08474147e-10,-2.08565104e-08,-1.20878332e-22,-8.76444189e-22,-2.93806732e-09,-7.10179994e-23,-1.85243423e-10,-3.44126862e-23,0.00000000e+00,0.00000000e+00
7.33000000e-01,4.49995487e-08,4.49995487e-08,4.27628508e-23,4.18976543e-08,4.35354242e-08,-1.89571454e-10,-8.44830480e-12,-8.27183344e-10,-2.13381488e-08,-1.26826806e-22,-9.19509246e-22,-3.00585347e-09,-7.45034994e-23,-1.89571454e-10,-3.60796407e-23,0.00000000e+00,0.00000000e+00
7.34000000e-01,4.50457698e-08,4.50457698e-08,4.48716314e-23,4.18719019e-08,4.38576017e-08,-1.93833339e-10,-8.64213814e-12,-8.46323575e-10,-2.18308700e-08,-1.33066319e-22,-9.64678375e-22,-3.07519828e-09,-7.81591103e-23,-1.93833339e-10,-3.78269695e-23,0.00000000e+00,0.00000000e+00
7.35000000e-01,4.50930582e-08,4.50930582e-08,4.70837915e-23,4.18455549e-08,4.41831962e-08,-1.98359944e-10,-8.84049809e-12,-8.65904741e-10,-2.23349283e-08,-1.39611035e-22,-1.01205384e-21,-3.14613752e-09,-8.19930915e-23,-1.98359944e-10,-3.96585315e-23,0.00000000e+00,0.00000000e+00
7.36000000e-01,4.51414386e-08,4.51414386e-08,4.94043712e-23,4.18185997e-08,4.45122465e-08,-2.02821146e-10,-9.04331923e-12,-8.85936971e-10,-2.28505839e-08,-1.46475804e-22,-1.06174284e-21,-3.21870775e-09,-8.60141016e-23,-2.02821146e-10,-4.15783702e-23,0.00000000e+00,0.00000000e+00
7.37000000e-01,4.51909360e-08,4.51909360e-08,5.18386556e-23,4.17910222e-08,4.48447921e-08,-2.07555471e-10,-9.25087470e-12,-9.06430623e-10,-2.33781031e-08,-1.53676193e-22,-1.11385778e-21,-3.29294640e-09,-9.02312176e-23,-2.07555471e-10,-4.35907225e-23,0.00000000e+00,0.00000000e+00
7.38000000e-01,4.52415760e-08,4.52415760e-08,5.43921858e-23,4.17628082e-08,4.51808728e-08,-2.12225260e-10,-9.46309996e-12,-9.27396295e-10,-2.39177580e-08,-1.61228526e-22,-1.16851648e-21,-3.36889173e-09,-9.46539548e-23,-2.12225260e-10,-4.57000278e-23,0.00000000e+00,0.00000000e+00
7.39000000e-01,4.52933851e-08,4.52933851e-08,5.70707716e-23,4.17339429e-08,4.55205288e-08,-2.17176875e-10,-9.68027684e-12,-9.48844826e-10,-2.44698272e-08,-1.69149914e-22,-1.22584247e-21,-3.44658290e-09,-9.92922882e-23,-2.17176875e-10,-4.79109378e-23,0.00000000e+00,0.00000000e+00
7.40000000e-01,4.53463901e-08,4.53463901e-08,5.98805045e-23,4.17044115e-08,4.58638010e-08,-2.22064949e-10,-9.90234179e-12,-9.70787305e-10,-2.50345955e-08,-1.77458297e-22,-1.28596523e-21,-3.52605993e-09,-1.04156674e-22,-2.22064949e-10,-5.02283263e-23,0.00000000e+00,0.00000000e+00
7.41000000e-01,4.54006185e-08,4.54006185e-08,6.28277712e-23,4.16741985e-08,4.62107306e-08,-2.27243863e-10,-1.01295856e-11,-9.93235075e-10,-2.56123543e-08,-1.86172483e-22,-1.34902051e-21,-3.60736380e-09,-1.09258074e-22,-2.27243863e-10,-5.26573004e-23,0.00000000e+00,0.00000000e+00
7.42000000e-01,4.54560985e-08,4.54560985e-08,6.59192681e-23,4.16432884e-08,4.65613591e-08,-2.32360371e-10,-1.03619460e-11,-1.01619974e-09,-2.62034018e-08,-1.95312189e-22,-1.41515062e-21,-3.69053640e-09,-1.14607979e-22,-2.32360371e-10,-5.52032110e-23,0.00000000e+00,0.00000000e+00
